Data,Y,XAU BGNL_rolling_std,ECSURPUS_rolling_std,BDIY_rolling_std,CRY_rolling_std,DXY_rolling_std,JPY_rolling_std,GBP_rolling_std,Cl1_rolling_std,VIX_rolling_std,USGG30YR_rolling_std,GT10_rolling_std,USGG2YR_rolling_std,USGG3M_rolling_std,US0001M_rolling_std,GTDEM30Y_rolling_std,GTDEM10Y_rolling_std,GTDEM2Y_rolling_std,EONIA_rolling_std,GTITL30YR_rolling_std,GTITL10YR_rolling_std,GTITL2YR_rolling_std,GTJPY30YR_rolling_std,GTJPY10YR_rolling_std,GTJPY2YR_rolling_std,GTGBP30Y_rolling_std,GTGBP20Y_rolling_std,GTGBP2Y_rolling_std,LUMSTRUU_rolling_std,LMBITR_rolling_std,LUACTRUU_rolling_std,LF98TRUU_rolling_std,LG30TRUU_rolling_std,LP01TREU_rolling_std,EMUSTRUU_rolling_std,LF94TRUU_rolling_std,MXUS_rolling_std,MXEU_rolling_std,MXJP_rolling_std,MXBR_rolling_std,MXRU_rolling_std,MXIN_rolling_std,MXCN_rolling_std
2000-05-02,1,5.401178002021725,0.10963532624982131,26.551836094703273,3.6295979050552325,1.8913348775527696,1.3641829928918325,0.013515423288476077,1.2947053351098572,2.207537952000778,0.09758219978195437,0.14842715064171405,0.15331169619594026,0.04473040938566982,0.061475508092556766,0.05209743618588205,0.07027497014280079,0.11175973378295863,0.1849195449249151,0.05515044359360177,0.06828337314177689,0.10051178561551231,0.12288535113596483,0.07312709093469706,0.05177469505095168,0.09251640781118485,0.07641958113568073,0.07870620475329045,5.30369951745322,2.2555980623877376,6.557120085031056,3.905124228253909,2.369819100992479,0.807559639549016,1.9464348116983374,1.2634746874054863,27.41656355458939,3.4746544877906747,25.658028261846543,59.89884882429893,12.738175843091486,25.699141638435893,1.961071135884662
2000-05-09,1,3.9500452076978236,0.1089066878876897,29.447289470218546,4.857560626291312,2.310136050415315,1.8417240887406814,0.02304860289124076,1.4624262293156867,1.5473741198128672,0.1520031327997946,0.22723755139039872,0.21021848045262198,0.11254142094611848,0.12789430159687462,0.049928043460651966,0.07785640017120733,0.15652627955227066,0.23125949143970698,0.05627018156477678,0.09035459247294789,0.14447655931145265,0.10225574847038144,0.05911006682452701,0.056150732514409406,0.0580824537065304,0.05462556526895525,0.07882409590498521,7.3015060416461015,3.574690043173187,11.3506813305044,2.5469655147515806,2.525476258715132,0.8480302386791698,3.362974562015383,0.9703734676230549,37.587822686153324,3.4435149539526146,23.657715443381313,62.24018526566897,13.391917960720258,27.552643205671885,1.6964472680673857
2000-05-16,1,4.269158498546714,0.10287347753892824,31.67919551648078,6.839548509187157,2.4879643620169762,2.154606361131573,0.03585553022364982,1.9710053030780825,1.6672318089461593,0.1654080092492779,0.2525191176166755,0.25002133242318814,0.16255431326761108,0.1824549520397006,0.0517645769669822,0.08301577589602571,0.19339202721538273,0.23817760480064212,0.058801117579269195,0.10414413089560125,0.1829242622351802,0.0634661514584914,0.024864394125700257,0.04347358256403964,0.05817502327746119,0.054944994139165114,0.06144877851473251,8.020835367965361,4.863800429607196,13.026265042304964,0.6669047194034304,2.003795517559396,0.9065624502429181,3.572467441285958,0.15020081795525503,33.197920115573396,2.9984098960552292,24.02869940796,46.178668751048825,12.923502952815225,26.167217858920388,2.1807447395437167
2000-05-23,0,2.922429680607315,0.06567524720347907,32.9436748752428,7.588945280880006,2.253063522871712,1.8841506865226736,0.04382486791330996,2.043681318927525,1.6922146661078354,0.15659441089582118,0.23506270693258915,0.23678038850578767,0.15985290857833098,0.2109248342758284,0.054882992421532925,0.07205949922509568,0.21551212539083472,0.2390556818977923,0.060179493422353195,0.1065625235651425,0.21256898040064645,0.0944752424107567,0.013813382055441494,0.041512476609878425,0.06782014028716878,0.06972667727498583,0.04968711627585003,7.703094616235066,5.493770454753582,11.948402563084317,1.1054841645613556,2.7589966171298888,1.7109787647230759,4.366211761110279,0.15020081795524884,42.9132452080441,3.5882991062884466,32.457219242448595,50.30981528773257,24.369549989006032,30.04653097796045,1.8687594560996579
2000-05-30,0,2.6811733394522688,0.059419012509625536,32.860455319570946,6.904381976411121,1.7374954607682638,1.9152272027347814,0.042570949182344234,1.8919012860586797,1.9920209886061924,0.11364187692253216,0.17140095015572795,0.20011472899790236,0.17143261899983547,0.2121802917107904,0.07012539788529225,0.04807236608439966,0.19455235554373848,0.24724192894525532,0.03997797012402835,0.07273795105589367,0.19649584995011427,0.08891006692157995,0.011781745363467794,0.03604164258188004,0.06676290672435954,0.06099414491806744,0.053596819379692504,6.969283627871416,4.767462687446027,9.40299015258023,2.399773798864192,2.6863404741130816,2.600388459991528,3.954803005147584,0.13711396024977307,34.94255687485388,3.625533129925923,35.36180492592307,34.09438118768968,25.34034981154417,17.166850808074326,1.4274569462275648
2000-06-06,0,5.253445581348466,0.13724361378151445,30.351904309912697,6.050624918532135,1.7493495389783171,1.693819296596855,0.03706750598570161,1.7907048359581241,2.2983472322519005,0.1140897725060224,0.15631470088986013,0.15743570116081998,0.16189885143273222,0.186381074044294,0.0963300378411386,0.0814686618101893,0.13715042141836814,0.26215226400664293,0.04716788657348492,0.07484428279211922,0.14553170166831278,0.07745935954390674,0.011487052753097818,0.058353601920899834,0.0747749002960588,0.0717608462019473,0.077555817073287,9.125199019356248,4.272228491749225,10.800059744102683,2.4279993724014455,2.583515075020488,2.852533752565216,3.9177172532217095,1.166509996283225,35.08249251339474,3.2322268602606594,34.43705341081084,42.42267194835976,25.40025787270669,12.93830415030233,1.758161918974852
2000-06-13,0,6.403951533084432,0.18747329968621684,25.056127470332072,4.750920712772165,2.1403560006512117,1.5506527043551233,0.027700782179089476,1.7439514519236625,2.7551769453158483,0.11178210096092245,0.15894832942995082,0.15813375893301448,0.15052289811567737,0.12794511472093073,0.10506891162696506,0.1039917579151628,0.09634140681277242,0.17848569370440198,0.05747711760012536,0.09033719900356427,0.10128672173586482,0.06513685227127083,0.011614850920473895,0.06680319353643696,0.06553552290097753,0.07087749323741281,0.07685019441063798,11.10656241018942,4.714958879788329,13.26182329632144,2.382924373837635,2.712856103462944,2.8884430474037797,4.202954097162821,1.477024760407639,31.667220095414848,3.217290341709487,33.58586444437867,51.11539196013411,25.57666821817994,11.13756406640832,1.8231552973060856
2000-06-20,0,6.738844397188812,0.23180009860715264,21.605775242039584,3.2836811515069173,2.322662675629363,1.7308654592703907,0.01948381501706174,1.7439514519236572,2.7113676043123074,0.1280829344418603,0.19785889633055007,0.1890255714623445,0.16509131672242083,0.06544426927510187,0.10178899744077735,0.11301453762364269,0.07218923544603449,0.18971156050824847,0.06263309637806791,0.10086955272363757,0.0718689283149632,0.0649406322288715,0.011056133828701954,0.06905760190560029,0.06525700108399084,0.06833252032037,0.12036037158309001,13.265261291918197,6.414377340527012,15.975730551892237,3.009887673904883,3.391062489769937,2.37090262096427,4.936167117260562,1.6179995585378448,33.54474325434637,2.531813767317993,26.596831264895393,62.04353214439375,23.80039615516635,14.435740039090705,1.9649669814262145
2000-06-27,0,6.7350274860682235,0.23946289105094376,24.82222506430198,2.378527956130654,2.2152308274867147,1.501773554675902,0.016193767172530665,1.6437732435437786,1.7375817897844286,0.11017518517602426,0.17823940561583373,0.17909348450034596,0.15356633435626119,0.03176850791645343,0.07992883739688371,0.10072380907355362,0.07588242785480652,0.25092210895396033,0.058211846282510436,0.0941336435985715,0.07063723556041432,0.0577890251567827,0.010583005244261777,0.07781999987761738,0.06993193970194157,0.07074703426394144,0.1221143102257276,12.489469469078967,7.095700475505946,15.003722236577753,3.4906528247389135,3.815390144189939,1.549785730197508,5.301317491233455,1.6179995585378428,32.22401662764994,2.5844710244439675,21.439751575497088,61.25854245580408,19.609345439647665,14.813540459741448,1.7469088345390278
2000-07-04,0,6.479353656771862,0.22322250270590033,24.538599331315986,2.104035804511533,1.8142740907013866,0.6100273217925896,0.016611814499097176,1.6493808362100895,1.9899365866900403,0.11006880964715955,0.17322982257270483,0.1724382567209269,0.08203222363367811,0.020229634085612493,0.06400223210392002,0.08764267279834653,0.08531091595422736,0.31526255120212765,0.054560145929140366,0.084637321498711,0.07581116892207693,0.05690259011595698,0.0,0.07643702667960756,0.07014610602503886,0.07202281384593473,0.11447395212137215,11.150222291186275,6.986454751875279,14.434743635046676,4.097913522525297,4.20473797949303,0.6058379478438526,5.5605851867450315,1.7631438641569686,31.568215479678933,2.219623520200786,21.15034830288417,67.60307924798644,12.354958133324223,16.054722788311825,1.8099671136186375
2000-07-11,0,5.210646153149544,0.1647962667168449,24.72997025011216,2.0246469415913144,0.8527378874905169,0.672302369615472,0.009746794344810452,1.4390142128421997,1.4195639840323855,0.07548825200304977,0.1278788489156782,0.14577314404172567,0.12684354817760993,0.017174177737291123,0.05111331948298521,0.06868700577186822,0.09370673604895846,0.23884643402742423,0.026469209425643538,0.05441725916690383,0.07885308823253447,0.05919298542740833,0.0,0.06081862183496723,0.04654337454767856,0.04326991696648159,0.10428440964611445,8.633884244236167,5.977007094652401,11.226450696372922,4.545191074615222,3.6332680160140867,0.5006688859249868,4.154694189651557,1.8906630985929334,17.137491898507786,1.3260575294566037,19.542261773860286,37.090847478409714,9.248465509786888,11.424864696500663,2.0637090972555394
2000-07-18,0,2.3035169797918087,0.05921631049441861,25.909182045863812,2.381718067358263,1.0088277025008818,1.066063073270317,0.010007140307944432,1.3647518525532638,1.2266582556647445,0.02782598990665843,0.05699958228751243,0.08434057939884963,0.14261419818450488,0.014465064646858173,0.060304386636606915,0.08464716685833482,0.1288084587580163,0.19737563896575577,0.03586283392514302,0.06340271888416678,0.11742150366865423,0.057924417090187155,0.0,0.03287711608253916,0.05444525428616815,0.0493896075438328,0.07785456526969915,3.382747544880505,4.878636314147233,5.497781370698273,3.8700978208382133,2.69192074283672,0.3345073136079051,3.125116180697567,2.0039247918593777,11.799475775279419,1.3103616367429254,15.917369817427375,25.36957692460204,9.275828290572965,6.838044136963496,1.3579816956477468
2000-07-25,0,2.905864349732509,0.06133980297140994,21.243486396674697,3.401898629547054,1.0305153588189617,1.46315868357925,0.00795523188133106,1.8617899733218721,0.9659365058498077,0.046727681201573716,0.0549605919424553,0.0824797233379522,0.1677147521693835,0.015107550934475987,0.05911490022464529,0.07884523719649379,0.10618357867838404,0.23739659403020175,0.03728461957888783,0.06044202259387116,0.10354939010189439,0.07219286338558277,0.016252472339398957,0.03390392588589386,0.0484173325911073,0.04817132124487222,0.06481952968490236,3.705900057760645,4.211848525291723,6.1938125807704765,3.5288403599076528,2.4682770451123925,0.3724946787731593,2.876712359621783,2.0039247918593803,11.226625240279914,1.2205931423072953,24.10103238255049,19.902132094444607,8.291535557709764,9.148046109364612,1.3595675082627754
