Data,Y,XAU BGNL_rolling_mean,ECSURPUS_rolling_mean,BDIY_rolling_mean,CRY_rolling_mean,DXY_rolling_mean,JPY_rolling_mean,GBP_rolling_mean,Cl1_rolling_mean,VIX_rolling_mean,USGG30YR_rolling_mean,GT10_rolling_mean,USGG2YR_rolling_mean,USGG3M_rolling_mean,US0001M_rolling_mean,GTDEM30Y_rolling_mean,GTDEM10Y_rolling_mean,GTDEM2Y_rolling_mean,EONIA_rolling_mean,GTITL30YR_rolling_mean,GTITL10YR_rolling_mean,GTITL2YR_rolling_mean,GTJPY30YR_rolling_mean,GTJPY10YR_rolling_mean,GTJPY2YR_rolling_mean,GTGBP30Y_rolling_mean,GTGBP20Y_rolling_mean,GTGBP2Y_rolling_mean,LUMSTRUU_rolling_mean,LMBITR_rolling_mean,LUACTRUU_rolling_mean,LF98TRUU_rolling_mean,LG30TRUU_rolling_mean,LP01TREU_rolling_mean,EMUSTRUU_rolling_mean,LF94TRUU_rolling_mean,MXUS_rolling_mean,MXEU_rolling_mean,MXJP_rolling_mean,MXBR_rolling_mean,MXRU_rolling_mean,MXIN_rolling_mean,MXCN_rolling_mean
2000-05-02,1,282.0328571428571,0.4977142857142857,1650.0,168.57142857142858,106.85857142857142,106.21428571428571,1.581,26.14428571428572,25.827142857142857,5.906571428571428,6.078428571428572,6.466142857142857,5.8668571428571425,6.153714285714286,5.599857142857142,5.253285714285714,4.478714285714285,3.6142857142857143,5.911285714285714,5.537571428571428,4.658571428571428,2.184142857142857,1.7777142857142856,0.4275714285714286,4.478571428571429,4.680571428571429,6.319000000000001,891.7042857142857,488.47657142857145,1011.3271428571428,540.0757142857143,311.9727142857143,120.90828571428571,247.98785714285714,123.84542857142856,1446.462857142857,138.56714285714287,1010.3485714285714,841.0771428571428,256.86285714285714,229.61857142857144,27.979999999999997
2000-05-09,1,280.10714285714283,0.476,1647.857142857143,169.42428571428573,107.56428571428572,106.57142857142857,1.5752857142857142,26.237142857142857,26.860000000000003,5.941428571428572,6.134714285714286,6.514857142857143,5.898285714285715,6.203428571428573,5.607857142857142,5.272428571428572,4.530857142857142,3.6914285714285713,5.930000000000001,5.566428571428572,4.710857142857143,2.1567142857142856,1.7530000000000001,0.4027142857142857,4.5042857142857144,4.702428571428571,6.318714285714286,890.4328571428571,487.8732857142857,1007.97,538.8100000000001,310.716,120.97442857142856,246.58171428571427,124.182,1434.8285714285714,138.1957142857143,1013.85,817.9342857142857,260.09000000000003,224.18142857142857,28.32
2000-05-16,1,279.5285714285714,0.4514285714285714,1645.7142857142858,171.14285714285714,108.39,107.11428571428571,1.5625714285714287,26.614285714285717,26.785714285714285,5.960857142857143,6.1737142857142855,6.554,5.944714285714285,6.266142857142858,5.600285714285714,5.282428571428571,4.586142857142858,3.7357142857142853,5.936285714285714,5.588,4.765428571428571,2.1354285714285717,1.7342857142857144,0.3814285714285714,4.504,4.704571428571429,6.304571428571428,889.8900000000001,486.5425714285714,1005.4314285714285,537.9657142857143,309.50985714285713,120.83614285714286,244.98742857142858,124.51857142857143,1427.98,137.83428571428573,1012.8657142857143,798.7385714285714,259.1057142857143,213.34285714285716,29.02857142857143
2000-05-23,0,277.6357142857143,0.42128571428571426,1634.5714285714287,173.50714285714284,109.28571428571429,107.41714285714286,1.5444285714285715,27.09,26.607142857142858,6.0161428571428575,6.250857142857143,6.622571428571428,5.953571428571428,6.334571428571429,5.596857142857142,5.305285714285715,4.667142857142857,3.741428571428571,5.959714285714285,5.625285714285715,4.846285714285714,2.1527142857142856,1.724857142857143,0.36357142857142855,4.524714285714286,4.729142857142857,6.2871428571428565,887.7699999999999,485.03414285714285,1001.0328571428571,537.7657142857142,308.46999999999997,120.402,243.30514285714284,124.47842857142858,1409.7085714285713,137.06285714285715,999.0485714285714,774.3985714285715,249.74,205.23714285714286,29.555714285714284
2000-05-30,0,276.4428571428571,0.39657142857142863,1618.142857142857,176.68714285714287,109.71285714285715,107.33571428571427,1.5314285714285716,27.97714285714286,26.08857142857143,6.062142857142858,6.321428571428571,6.679714285714286,5.942142857142857,6.4038571428571425,5.588714285714285,5.316571428571429,4.743428571428572,3.8042857142857147,5.969714285714287,5.648142857142857,4.921571428571428,2.169,1.721142857142857,0.35200000000000004,4.525571428571428,4.736571428571429,6.279571428571428,886.5885714285714,483.6471428571428,998.0028571428572,536.8385714285714,307.57014285714286,119.69285714285715,242.33214285714286,124.43828571428571,1397.0085714285713,136.91714285714286,986.9014285714285,763.2042857142858,245.1057142857143,193.65,29.830000000000002
2000-06-06,0,277.5571428571429,0.3281428571428571,1602.2857142857142,179.0742857142857,109.70714285714287,107.49714285714285,1.5239999999999998,28.497142857142855,25.65,6.061857142857144,6.3304285714285715,6.703,5.966714285714285,6.474285714285714,5.560142857142858,5.300142857142857,4.7907142857142855,3.882857142857143,5.964857142857142,5.647,4.969857142857143,2.2034285714285713,1.7215714285714285,0.3618571428571428,4.502428571428572,4.717428571428571,6.257285714285715,887.737142857143,483.2874285714285,998.8071428571428,536.5585714285714,307.44514285714286,119.15814285714285,242.29285714285714,123.96571428571428,1397.3014285714287,137.79285714285714,989.0914285714285,770.0457142857142,244.98,190.29142857142855,30.259999999999998
2000-06-13,0,278.7857142857143,0.2737142857142857,1591.142857142857,181.75857142857143,109.38285714285713,107.64714285714285,1.514,29.53,25.140000000000004,6.063714285714286,6.328714285714286,6.702571428571429,5.980142857142858,6.545571428571429,5.5161428571428575,5.269428571428571,4.840000000000001,4.022857142857143,5.948428571428572,5.631857142857143,5.016,2.2141428571428574,1.7212857142857145,0.371,4.478714285714285,4.696428571428571,6.227571428571429,889.2842857142857,483.5477142857143,1000.4428571428572,536.5142857142857,307.52371428571433,118.37428571428572,242.47685714285714,123.49314285714286,1394.3942857142854,137.89285714285714,984.3128571428571,781.0142857142857,242.83714285714288,188.87999999999997,30.374285714285715
2000-06-20,0,280.45714285714286,0.21057142857142858,1587.857142857143,183.41428571428568,108.86571428571428,107.19571428571429,1.5074285714285716,30.41,24.051428571428573,6.047285714285715,6.288857142857142,6.662,5.9628571428571435,6.596571428571429,5.476999999999999,5.236428571428571,4.862571428571428,4.067142857142857,5.936285714285715,5.6160000000000005,5.041857142857142,2.2144285714285714,1.7192857142857143,0.3805714285714285,4.485142857142857,4.705,6.1974285714285715,892.1128571428571,484.793,1003.7099999999999,537.0428571428572,307.99285714285713,117.53728571428572,243.02314285714286,123.0607142857143,1396.7900000000002,137.34142857142857,975.5699999999999,792.7014285714286,236.11285714285717,191.69714285714284,30.82571428571429
2000-06-27,0,281.4857142857143,0.13585714285714287,1590.142857142857,185.0242857142857,108.38142857142857,106.61714285714285,1.5032857142857143,30.89714285714286,23.032857142857143,6.007285714285715,6.225428571428572,6.612142857142857,5.915571428571428,6.6257142857142854,5.452428571428571,5.220571428571428,4.8908571428571435,4.135714285714285,5.9284285714285705,5.606857142857143,5.069571428571428,2.2247142857142856,1.72,0.40757142857142853,4.493142857142858,4.710857142857143,6.164714285714285,896.0485714285714,486.83471428571426,1008.3785714285714,537.5728571428571,308.90657142857145,116.84614285714285,244.39614285714288,122.62828571428572,1400.6414285714288,137.14714285714285,970.8814285714286,808.3128571428571,226.9842857142857,192.17857142857142,31.572857142857146
2000-07-04,0,283.0571428571429,0.06242857142857143,1589.857142857143,185.76999999999998,107.80714285714286,106.11,1.5055714285714286,31.292857142857144,22.388571428571428,5.972142857142857,6.163285714285714,6.529571428571428,5.870428571428571,6.635714285714285,5.4394285714285715,5.209285714285714,4.913428571428571,4.257142857142857,5.921857142857143,5.595857142857143,5.0889999999999995,2.2297142857142855,1.716,0.42757142857142855,4.4918571428571425,4.704428571428572,6.112571428571429,900.5371428571427,489.34299999999996,1013.7528571428572,538.2442857142858,310.02914285714286,116.24042857142857,246.15257142857143,122.7314285714286,1399.8942857142858,136.65571428571428,970.71,824.8171428571429,221.15714285714284,196.30714285714288,31.66857142857143
2000-07-11,0,284.25,-0.014857142857142855,1590.2857142857142,185.81571428571428,107.18571428571428,106.15285714285713,1.511,31.424285714285713,21.565714285714282,5.932857142857142,6.108,6.461142857142858,5.897428571428572,6.638571428571429,5.4317142857142855,5.195285714285714,4.922428571428571,4.331428571428572,5.907571428571429,5.570285714285714,5.091857142857143,2.230857142857143,1.716,0.45371428571428574,4.474571428571428,4.682571428571428,6.068285714285714,904.9728571428572,492.2661428571428,1019.4542857142858,539.5742857142857,311.6998571428572,116.093,248.48114285714286,122.83457142857142,1413.0342857142857,137.41428571428574,978.8557142857144,850.61,223.6314285714286,202.19,32.38428571428572
2000-07-18,0,285.64285714285717,-0.07971428571428572,1598.4285714285713,186.46857142857144,107.25,106.41714285714285,1.510857142857143,31.65142857142857,21.012857142857143,5.906571428571428,6.074428571428571,6.417999999999999,5.952857142857143,6.640714285714286,5.439571428571429,5.207857142857143,4.955571428571429,4.372857142857143,5.915857142857143,5.578285714285714,5.121857142857143,2.2422857142857144,1.716,0.46828571428571425,4.488571428571428,4.6899999999999995,6.032000000000001,908.0685714285713,495.1724285714286,1024.1699999999998,541.7371428571429,313.4185714285714,116.23685714285715,250.46014285714287,122.93771428571429,1421.4842857142855,137.97857142857143,980.7042857142858,867.1499999999999,223.69714285714286,205.40857142857143,33.36857142857143
2000-07-25,0,284.2785714285714,-0.1162857142857143,1608.4285714285713,185.84857142857143,107.49571428571429,106.9,1.5095714285714283,31.39428571428571,20.490000000000002,5.892142857142858,6.061,6.3952857142857145,5.981285714285714,6.640285714285715,5.442285714285715,5.219285714285715,5.005571428571429,4.347142857142857,5.914142857142857,5.582285714285713,5.165857142857143,2.253142857142857,1.7221428571428572,0.46185714285714285,4.492714285714286,4.690857142857142,6.016714285714286,909.5957142857143,497.31100000000004,1027.1914285714286,543.6214285714286,314.7957142857143,116.27257142857142,252.02400000000003,123.47328571428571,1422.3885714285714,137.84142857142857,973.4657142857143,874.6642857142857,222.72571428571428,204.16142857142856,33.62714285714286
2000-08-01,0,282.9642857142857,-0.13271428571428573,1619.2857142857142,184.75285714285715,108.0957142857143,107.27285714285713,1.5078571428571428,30.712857142857143,20.330000000000002,5.860428571428571,6.042142857142857,6.360428571428571,6.0282857142857145,6.636285714285714,5.439571428571428,5.224714285714286,5.0277142857142865,4.35,5.908571428571428,5.582285714285715,5.189857142857143,2.269285714285714,1.7168571428571426,0.4562857142857143,4.511285714285714,4.707428571428571,6.004,911.2071428571428,499.1165714285715,1029.952857142857,544.8000000000001,315.7784285714286,116.29557142857142,253.32385714285715,123.85799999999999,1418.3985714285716,137.6942857142857,965.6814285714287,874.0914285714285,223.55285714285714,202.1457142857143,33.917142857142856
2000-08-08,0,281.0357142857143,-0.147,1626.142857142857,184.39714285714288,108.76428571428572,107.74,1.506285714285714,30.15142857142857,20.03142857142857,5.836857142857142,6.027571428571428,6.322285714285714,6.094857142857143,6.632,5.444000000000001,5.236285714285714,5.057,4.362857142857143,5.905428571428572,5.586142857142858,5.215857142857142,2.284,1.7137142857142857,0.45699999999999996,4.5164285714285715,4.71,6.005714285714285,913.3542857142858,500.678,1033.1471428571429,545.8485714285715,316.74514285714287,116.38099999999999,254.73385714285715,124.24271428571429,1418.8085714285714,137.63142857142856,957.2985714285714,872.3757142857143,228.1342857142857,198.1885714285714,33.98857142857143
