Data,Y,XAU BGNL_pct_change,ECSURPUS_pct_change,BDIY_pct_change,CRY_pct_change,DXY_pct_change,JPY_pct_change,GBP_pct_change,Cl1_pct_change,VIX_pct_change,USGG30YR_pct_change,GT10_pct_change,USGG2YR_pct_change,USGG3M_pct_change,US0001M_pct_change,GTDEM30Y_pct_change,GTDEM10Y_pct_change,GTDEM2Y_pct_change,EONIA_pct_change,GTITL30YR_pct_change,GTITL10YR_pct_change,GTITL2YR_pct_change,GTJPY30YR_pct_change,GTJPY10YR_pct_change,GTJPY2YR_pct_change,GTGBP30Y_pct_change,GTGBP20Y_pct_change,GTGBP2Y_pct_change,LUMSTRUU_pct_change,LMBITR_pct_change,LUACTRUU_pct_change,LF98TRUU_pct_change,LG30TRUU_pct_change,LP01TREU_pct_change,EMUSTRUU_pct_change,LF94TRUU_pct_change,MXUS_pct_change,MXEU_pct_change,MXJP_pct_change,MXBR_pct_change,MXRU_pct_change,MXIN_pct_change,MXCN_pct_change
2000-05-09,1,-0.04635010143382723,-0.26855123674911663,-0.009236453201970418,0.03486131386861313,0.04668745865230117,0.023368853991400318,-0.025445292620865145,0.023214285714285632,0.3331797235023042,0.04087786898978041,0.06422167889160546,0.052445401414949355,0.037174721189590976,0.056927858661868225,0.010064701653486718,0.025665581306263174,0.08256050667269843,0.15472779369627498,0.022362581085694888,0.03670725059058699,0.07973856209150343,-0.0820863616930313,-0.0918259023354564,-0.3522267206477733,0.04171494785631502,0.03355999122614595,-0.00031786395422750413,-0.010033482520320547,-0.008710395340154942,-0.02325719488539646,-0.01620217979664984,-0.027884228310241843,0.0038218979066235725,-0.03938554862872823,0.019311158833461795,-0.05589529241391622,-0.01858071893089397,0.024813468722475918,-0.17896399730449286,0.0905592303066749,-0.1598152424942263,0.09246309246309248
2000-05-16,1,-0.014469453376205643,-0.3006993006993006,-0.009219422249538978,0.07074389885327848,0.054771155121766224,0.03587274615311986,-0.05604534005037776,0.09745293466223703,-0.02091713596138378,0.022753889911326874,0.04438302715005693,0.04152773567747792,0.05521576622494062,0.07160332735279717,-0.009430604982206381,0.01326259946949615,0.086674132138858,0.08635097493036215,0.007418647782835963,0.02718271827182739,0.08222126560482135,-0.06340425531914895,-0.06986666666666663,-0.30284552845528445,-0.0004455335263978677,0.00318945354029343,-0.01538461538461533,-0.004301756928092759,-0.01907396562386099,-0.01761690906026636,-0.010855788835620106,-0.026788377213856407,-0.007995308537965373,-0.04446675751273044,0.019311158833461795,-0.03250566170786928,-0.017731987664704185,-0.006827866415617834,-0.14694881889763778,-0.025669684437986784,-0.2922122939454629,0.18148554701792907
2000-05-23,0,-0.046102992345163574,-0.3343898573692552,-0.04653937947494036,0.09969278959098848,0.059617761719121365,0.020256067265431055,-0.07927590511860172,0.13084479371316315,-0.04609144542772858,0.06703620301403102,0.09160305343511443,0.07609384908053274,0.010551395507147676,0.07812754852389503,-0.004309570838570642,0.03087610961018905,0.12912776132999326,0.010666666666666602,0.02794343158970869,0.04761036118205042,0.12344601962922575,0.05487528344671211,-0.03703703703703709,-0.28473804100227795,0.03246026415939118,0.03688612481235243,-0.01909532008138992,-0.016539241691371553,-0.021583601450489986,-0.030149326805385512,-0.0026075619295957697,-0.02339408703924506,-0.025312343828086004,-0.04740187337227142,-0.0022545110278483493,-0.08727694564809452,-0.039133270526849784,-0.09304025780385738,-0.19703032125263087,-0.24492845668173502,-0.2509176137619954,0.1396669190007569
2000-05-30,0,-0.029641462548810726,-0.3398821218074656,-0.06828978622327786,0.1368751152923815,0.02822352274872575,-0.005325112107623431,-0.05734089477000626,0.25724937862468944,-0.13321100917431195,0.05580589254766033,0.08398503910234623,0.0631811720107407,-0.013689253935660561,0.07911908646003263,-0.010324216627422445,0.015304145679968961,0.12164009111617324,0.12290502793296065,0.011980147184665446,0.029395553922469286,0.11499018110408032,0.05488685604236876,-0.014925373134328401,-0.19565217391304335,0.001348011682767991,0.011204481792717047,-0.008430093844440933,-0.009237952682022321,-0.019753895234568608,-0.020838859905090268,-0.012053115423901972,-0.02023073118403884,-0.04129371443782648,-0.02749342030904367,-0.0022545110278483493,-0.06052765957446815,-0.007461048935703429,-0.08267058160110441,-0.09107603617006443,-0.1251639787020603,-0.30900224770467455,0.07256235827664392
2000-06-06,0,0.02776294714361982,-0.9466403162055336,-0.06646706586826345,0.09973737614897948,-0.0003751289505766753,0.01078964957509787,-0.032932235592146974,0.13941018766756041,-0.11753445635528337,-0.00033840947546526223,0.010397755405182396,0.02575446358034439,0.029588852571821977,0.08042414355628069,-0.03565697985380645,-0.021892252046449734,0.07473470309324903,0.1523545706371192,-0.005734525215044806,-0.0014453477868111575,0.07312851579402868,0.11802154750244864,0.0017513134851137035,0.16666666666666674,-0.0354175776125929,-0.02813943721125567,-0.024817053770283093,0.00897231304891255,-0.005138146349426664,0.00557078258116217,-0.003646715165497638,-0.002824375490230846,-0.031141062440201317,-0.00111954729578434,-0.026540649395453975,0.0014534162371406811,0.046100624200947626,0.015841686473080374,0.06119345770508566,-0.003742769649540678,-0.10687821066509062,0.10172355525515386
2000-06-13,0,0.030874169807933782,-1.0495867768595042,-0.04735883424408016,0.11132835644033645,-0.020888929787429844,0.009931895573212168,-0.044303797468354444,0.2854322937228584,-0.14144215530903315,0.002190026954177915,-0.001958224543081033,-0.0004626773596545508,0.0161706519869258,0.08113821138211375,-0.05427312775330395,-0.040307461567304026,0.07565789473684226,0.29253731343283573,-0.01921149348479778,-0.018861209964412762,0.06828752642706126,0.03569728700618757,-0.0011641443538998875,0.16666666666666674,-0.036110506852295,-0.030733849048714235,-0.0327662255828608,0.012111384477745402,0.0037255294872999833,0.011343147550078259,-0.0005753633140925807,0.001768795868092754,-0.04519881051426322,0.005211705295869562,-0.026540649395453975,-0.014135576502295799,0.0051065071491098735,-0.033164125240427555,0.09985563980179757,-0.06009374624414088,-0.04757089893591404,0.02598246183825914
2000-06-20,0,0.04256093124772664,-1.311572700296736,-0.014180024660912505,0.06670887533095438,-0.032831489207328146,-0.029140538546661765,-0.029506093649775522,0.22908144291558186,-0.2673684210526316,-0.019131592081184534,-0.04429274488013979,-0.04231858143346756,-0.020446096654275214,0.05674773485932283,-0.048572948058854815,-0.043234138124649046,0.03365282215122467,0.07888040712468203,-0.014254569847392262,-0.01973333333333327,0.037288833951380385,0.0009195402298851629,-0.008092485549133,0.1882022471910112,0.010096477451200236,0.012894906511927928,-0.03405422853453832,0.02227797967978229,0.0179243750526914,0.02284601168772782,0.006881544441758036,0.010597035153502077,-0.04791501402530274,0.015538714723988711,-0.02434101545537881,0.011901129081477002,-0.027066825608302425,-0.0593506342371698,0.10338683179577912,-0.17524199553239028,0.1020387043361275,0.10700982052150354
2000-06-27,0,0.025959978366684622,-1.2632850241545894,0.009944064636420169,0.06359327389685143,-0.030609480812641143,-0.03699305809280229,-0.01892950391644921,0.1190226876090752,-0.24645696508814374,-0.04506679542893932,-0.06800428855873797,-0.05100102294315356,-0.05392636037797316,0.03157405974307381,-0.030604982206405618,-0.02072829131652676,0.04137066443794413,0.11910669975186083,-0.009183503088996403,-0.011218229623137566,0.039144471347861254,0.03353516534699574,0.0029222676797193703,0.590625,0.012458286985539413,0.008701188455008557,-0.03640699523052471,0.03137348684135599,0.029737827715355714,0.033112448578434206,0.006896167143759957,0.020855206954344174,-0.03978389401925875,0.04003398994464136,-0.02434101545537881,0.01959914798956075,-0.009903152989150343,-0.03242185956454735,0.14703784932926078,-0.2348919276576975,0.016842420910590183,0.18598862019914653
2000-07-04,0,0.03987674460757651,-1.285,-0.001240694789081842,0.028668717047451553,-0.036115353517204185,-0.03235213706370177,0.010673782521680941,0.09317188025563405,-0.18529170090386204,-0.04024210698511377,-0.0677148194271483,-0.08410942956926659,-0.05087747544678811,0.010654490106544845,-0.01634632656727142,-0.014771877337322326,0.03256389117889524,0.21794871794871806,-0.007698744769874422,-0.01349456712232755,0.027048528241845782,0.01590186278964123,-0.016055045871559592,0.40816326530612224,-0.002005794517495052,-0.00953793980500206,-0.057607323232323315,0.03572240665787452,0.03665193603132888,0.037964719654462575,0.008727948003714125,0.02561853871959463,-0.035303031564573706,0.05126890006421658,0.00580581868476493,-0.0036653397622785633,-0.024545130217623945,-0.0011973538479960188,0.14810968808891967,-0.15597277454879166,0.15726179463459755,0.020749458036543933
2000-07-11,0,0.03045777858836418,-1.288095238095238,0.001877346683354153,0.0017528483786151128,-0.03903445800430716,0.002809514890428799,0.025762711864406596,0.03196664350243217,-0.22265172013915735,-0.044642857142857206,-0.06013986013986006,-0.07056570418385388,0.03182889861906357,0.00302571860816947,-0.009738503155996447,-0.018345189067764833,0.012706736587333456,0.13720316622691286,-0.016575501408917725,-0.0311683788960474,0.003882741215298191,0.0034393809114359186,0.0,0.5828025477707006,-0.026235906331309677,-0.031644260599793084,-0.049465453965214734,0.03518732576324202,0.04274895279481061,0.04029440865860301,0.017385620915032485,0.03848710624350038,-0.008818929935652586,0.06887721685336756,0.00580581868476493,0.06876752270943154,0.040048269100233735,0.060477498594656565,0.26002361887205483,0.08569590816881889,0.24310762146525766,0.16638990368648288
