Data,Y,VIX,VIX_lag_7,VIX_lag_14,GTITL2YR,GTITL2YR_lag_7,GTITL2YR_lag_14,GTITL10YR,GTITL10YR_lag_7,GTITL10YR_lag_14,GTITL30YR,GTITL30YR_lag_7,GTITL30YR_lag_14,MXJP,MXJP_lag_7,MXJP_lag_14,MXEU,MXEU_lag_7,MXEU_lag_14,LG30TRUU,LG30TRUU_lag_7,LG30TRUU_lag_14,MXUS,MXUS_lag_7,MXUS_lag_14,LF98TRUU,LF98TRUU_lag_7,LF98TRUU_lag_14,MXIN,MXIN_lag_7,MXIN_lag_14
2017-04-04,0,11.79,10.74,11.99,-0.094,-0.041,-0.177,2.266,2.224,1.842,3.254,3.374,2.899,901.02,923.04,926.13,128.57,125.32,122.17,1224.198,1214.132,1182.36,2248.24,2227.45,2157.75,1864.17,1852.85,1811.82,1105.38,1053.24,962.0
2017-04-11,0,15.07,11.57,12.85,-0.047,0.018,-0.174,2.271,2.233,1.863,3.252,3.315,3.014,895.8,932.44,914.0,128.88,126.32,123.92,1228.289,1215.986,1185.83,2242.58,2253.75,2147.47,1870.59,1857.8,1819.09,1105.35,1066.95,986.31
2017-04-18,0,14.42,12.92,11.49,-0.058,-0.037,-0.094,2.252,2.079,1.912,3.258,3.181,3.062,880.97,919.23,927.17,127.12,125.22,123.36,1231.383,1223.051,1198.895,2231.95,2251.29,2160.18,1868.65,1866.97,1834.66,1084.63,1066.61,998.01
2017-04-25,0,10.76,11.45,11.87,-0.066,-0.062,-0.109,2.257,2.186,1.907,3.278,3.277,3.104,909.19,930.83,908.13,130.62,126.02,122.82,1241.686,1219.809,1203.928,2276.07,2254.67,2159.45,1878.95,1860.74,1836.49,1110.72,1072.26,1009.63
2017-05-02,0,10.59,12.3,11.07,-0.092,-0.006,-0.111,2.299,2.333,2.035,3.373,3.413,3.209,926.47,942.33,905.83,131.36,126.34,122.67,1246.853,1206.925,1204.69,2278.91,2252.73,2172.01,1886.89,1836.44,1835.04,1111.04,1087.07,1018.2
2017-05-09,0,9.96,12.47,11.99,-0.138,-0.04,0.021,2.272,2.313,2.253,3.327,3.426,3.309,944.16,934.53,914.96,133.59,127.11,121.99,1245.221,1218.821,1208.062,2282.89,2232.23,2171.19,1884.54,1846.9,1840.19,1108.13,1090.09,1025.45
2017-05-16,0,10.65,11.53,11.29,-0.223,-0.087,0.007,2.228,2.15,2.358,3.323,3.284,3.51,945.23,922.82,911.48,133.71,127.67,122.78,1253.921,1221.977,1212.606,2286.31,2246.56,2185.34,1892.29,1849.53,1850.54,1130.84,1090.53,1048.62
2017-05-23,0,10.72,11.79,10.74,-0.25,-0.094,-0.041,2.115,2.266,2.224,3.211,3.254,3.374,932.62,901.02,923.04,132.32,128.57,125.32,1256.127,1224.198,1214.132,2284.3,2248.24,2227.45,1896.35,1864.17,1852.85,1104.22,1105.38,1053.24
2017-05-30,0,10.38,15.07,11.57,-0.168,-0.047,0.018,2.171,2.271,2.233,3.263,3.252,3.315,937.28,895.8,932.44,131.76,128.88,126.32,1259.184,1228.289,1215.986,2298.53,2242.58,2253.75,1900.62,1870.59,1857.8,1130.69,1105.35,1066.95
2017-06-06,0,10.45,14.42,12.92,-0.249,-0.058,-0.037,2.246,2.252,2.079,3.361,3.258,3.181,951.3,880.97,919.23,131.46,127.12,125.22,1264.511,1231.383,1223.051,2314.55,2231.95,2251.29,1905.55,1868.65,1866.97,1135.62,1084.63,1066.61
2017-06-13,0,10.42,10.76,11.45,-0.287,-0.066,-0.062,1.973,2.257,2.186,3.122,3.278,3.277,948.13,909.19,930.83,131.26,130.62,126.02,1262.186,1241.686,1219.809,2324.94,2276.07,2254.67,1906.53,1878.95,1860.74,1132.19,1110.72,1072.26
2017-06-20,0,10.86,10.59,12.3,-0.219,-0.092,-0.006,1.904,2.299,2.333,3.035,3.373,3.413,961.47,926.47,942.33,131.44,131.36,126.34,1258.2,1246.853,1206.925,2320.95,2278.91,2252.73,1902.36,1886.89,1836.44,1134.48,1111.04,1087.07
2017-06-27,0,11.06,9.96,12.47,-0.139,-0.138,-0.04,2.053,2.272,2.313,3.175,3.327,3.426,962.6,944.16,934.53,130.38,133.59,127.11,1261.559,1245.221,1218.821,2304.86,2282.89,2232.23,1901.97,1884.54,1846.9,1115.84,1108.13,1090.09
2017-07-04,0,11.22,10.65,11.53,-0.16,-0.223,-0.087,2.105,2.228,2.15,3.249,3.323,3.284,958.17,945.23,922.82,129.1,133.71,127.67,1262.127,1253.921,1221.977,2313.91,2286.31,2246.56,1904.21,1892.29,1849.53,1132.37,1130.84,1090.53
2017-07-11,0,10.89,10.72,11.79,-0.131,-0.25,-0.094,2.318,2.115,2.266,3.424,3.211,3.254,967.6,932.62,901.02,127.99,132.32,128.57,1260.023,1256.127,1224.198,2310.23,2284.3,2248.24,1900.21,1896.35,1864.17,1153.45,1104.22,1105.38
2017-07-18,0,9.89,10.38,15.07,-0.17,-0.168,-0.047,2.186,2.171,2.271,3.277,3.263,3.252,962.73,937.28,895.8,129.07,131.76,128.88,1272.95,1259.184,1228.289,2343.27,2298.53,2242.58,1914.83,1900.62,1870.59,1165.76,1130.69,1105.35
2017-07-25,0,9.43,10.45,14.42,-0.211,-0.249,-0.058,2.134,2.246,2.252,3.256,3.361,3.258,959.26,951.3,880.97,128.52,131.46,127.12,1277.112,1264.511,1231.383,2360.19,2314.55,2231.95,1922.08,1905.55,1868.65,1183.26,1135.62,1084.63
2017-08-01,0,10.09,10.42,10.76,-0.236,-0.287,-0.066,2.009,1.973,2.257,3.148,3.122,3.278,968.1,948.13,909.19,128.35,131.26,130.62,1282.865,1262.186,1241.686,2358.73,2324.94,2276.07,1925.74,1906.53,1878.95,1197.38,1132.19,1110.72
2017-08-08,0,10.96,10.86,10.59,-0.242,-0.219,-0.092,1.997,1.904,2.299,3.134,3.035,3.373,969.9,961.47,926.47,129.25,131.44,131.36,1283.395,1258.2,1246.853,2356.68,2320.95,2278.91,1924.15,1902.36,1886.89,1186.32,1134.48,1111.04
2017-08-15,0,12.04,11.06,9.96,-0.222,-0.139,-0.138,2.043,2.053,2.272,3.189,3.175,3.327,959.34,962.6,944.16,127.1,130.38,133.59,1278.508,1261.559,1245.221,2346.13,2304.86,2282.89,1913.72,1901.97,1884.54,1161.35,1115.84,1108.13
2017-08-22,0,11.35,11.22,10.65,-0.18,-0.16,-0.223,2.095,2.105,2.228,3.242,3.249,3.323,945.98,958.17,945.23,126.8,129.1,133.71,1280.424,1262.127,1253.921,2335.16,2313.91,2286.31,1913.01,1904.21,1892.29,1153.81,1132.37,1130.84
2017-08-29,0,11.7,10.89,10.72,-0.168,-0.131,-0.25,2.059,2.318,2.115,3.211,3.424,3.211,945.47,967.6,932.62,124.4,127.99,132.32,1288.782,1260.023,1256.127,2329.98,2310.23,2284.3,1919.1,1900.21,1896.35,1162.78,1153.45,1104.22
2017-09-05,0,12.23,9.89,10.38,-0.219,-0.17,-0.168,1.994,2.186,2.171,3.172,3.277,3.263,943.53,962.73,937.28,126.12,129.07,131.76,1293.018,1272.95,1259.184,2342.04,2343.27,2298.53,1925.88,1914.83,1900.62,1184.73,1165.76,1130.69
2017-09-12,0,10.58,9.43,10.45,-0.209,-0.211,-0.249,2.017,2.134,2.246,3.217,3.256,3.361,965.24,959.26,951.3,128.73,128.52,131.46,1296.178,1277.112,1264.511,2378.75,2360.19,2314.55,1929.23,1922.08,1905.55,1199.05,1183.26,1135.62
2017-09-19,0,10.18,10.09,10.42,-0.229,-0.236,-0.287,2.042,2.009,1.973,3.23,3.148,3.122,989.78,968.1,948.13,128.91,128.35,131.26,1299.162,1282.865,1262.186,2388.46,2358.73,2324.94,1934.3,1925.74,1906.53,1206.44,1197.38,1132.19
2017-09-26,0,10.17,10.96,10.86,-0.224,-0.242,-0.219,2.115,1.997,1.904,3.3,3.134,3.035,991.8,969.9,961.47,129.67,129.25,131.44,1296.431,1283.395,1258.2,2378.9,2356.68,2320.95,1938.37,1924.15,1902.36,1170.4,1186.32,1134.48
2017-10-03,0,9.51,12.04,11.06,-0.247,-0.222,-0.139,2.158,2.043,2.053,3.329,3.189,3.175,997.78,959.34,962.6,131.88,127.1,130.38,1298.778,1278.508,1261.559,2414.41,2346.13,2304.86,1942.06,1913.72,1901.97,1171.43,1161.35,1115.84
2017-10-10,0,10.08,11.35,11.22,-0.231,-0.18,-0.16,2.122,2.095,2.105,3.302,3.242,3.249,1004.4,945.98,958.17,131.71,126.8,129.1,1301.485,1280.424,1262.127,2428.73,2335.16,2313.91,1945.35,1913.01,1904.21,1193.67,1153.81,1132.37
2017-10-17,0,10.31,11.7,10.89,-0.255,-0.168,-0.131,1.993,2.059,2.318,3.141,3.211,3.424,1022.24,945.47,967.6,131.83,124.4,127.99,1303.735,1288.782,1260.023,2436.35,2329.98,2310.23,1947.35,1919.1,1900.21,1220.21,1162.78,1153.45
2017-10-24,0,11.16,12.23,9.89,-0.253,-0.219,-0.17,2.052,1.994,2.186,3.189,3.172,3.277,1043.38,943.53,962.73,131.54,126.12,129.07,1305.173,1293.018,1272.95,2445.61,2342.04,2343.27,1952.49,1925.88,1914.83,1214.23,1184.73,1165.76
2017-10-31,0,10.18,10.58,9.43,-0.292,-0.209,-0.211,1.82,2.017,2.134,2.995,3.217,3.256,1046.82,965.24,959.26,133.46,128.73,128.52,1303.409,1296.178,1277.112,2452.15,2378.75,2360.19,1949.07,1929.23,1922.08,1233.63,1199.05,1183.26
2017-11-07,0,9.89,10.18,10.09,-0.342,-0.229,-0.236,1.696,2.042,2.009,2.876,3.23,3.148,1077.76,989.78,968.1,133.27,128.91,128.35,1296.554,1299.162,1282.865,2466.3,2388.46,2358.73,1947.15,1934.3,1925.74,1237.79,1206.44,1197.38
2017-11-14,0,11.59,10.17,10.96,-0.305,-0.224,-0.242,1.822,2.115,1.997,3.002,3.3,3.134,1055.87,991.8,969.9,129.68,129.67,129.25,1290.749,1296.431,1283.395,2455.47,2378.9,2356.68,1929.14,1938.37,1924.15,1213.93,1170.4,1186.32
2017-11-21,0,9.73,9.51,12.04,-0.383,-0.247,-0.222,1.771,2.158,2.043,2.945,3.329,3.189,1050.07,997.78,959.34,130.98,131.88,127.1,1296.684,1298.778,1278.508,2476.15,2414.41,2346.13,1938.94,1942.06,1913.72,1229.23,1171.43,1161.35
2017-11-28,0,10.03,10.08,11.35,-0.355,-0.231,-0.18,1.773,2.122,2.095,2.943,3.302,3.242,1050.74,1004.4,945.98,130.64,131.71,126.8,1302.752,1301.485,1280.424,2502.32,2428.73,2335.16,1942.62,1945.35,1913.01,1235.82,1193.67,1153.81
2017-12-05,0,11.33,10.31,11.7,-0.366,-0.255,-0.168,1.7,1.993,2.059,2.866,3.141,3.211,1061.03,1022.24,945.47,130.51,131.83,124.4,1304.246,1303.735,1288.782,2502.26,2436.35,2329.98,1946.79,1947.35,1919.1,1206.87,1220.21,1162.78
2017-12-12,0,9.92,11.16,12.23,-0.372,-0.253,-0.219,1.7,2.052,1.994,2.879,3.189,3.172,1075.65,1043.38,943.53,132.31,131.54,126.12,1302.06,1305.173,1293.018,2535.23,2445.61,2342.04,1947.37,1952.49,1925.88,1224.49,1214.23,1184.73
2017-12-19,0,10.03,10.18,10.58,-0.3,-0.292,-0.209,1.905,1.82,2.017,3.086,2.995,3.217,1075.73,1046.82,965.24,132.06,133.46,128.73,1304.109,1303.409,1296.178,2551.82,2452.15,2378.75,1945.61,1949.07,1929.23,1250.33,1233.63,1199.05
2017-12-26,0,10.25,9.89,10.18,-0.311,-0.342,-0.229,1.906,1.696,2.042,3.084,2.876,3.23,1081.75,1077.76,989.78,131.66,133.27,128.91,1305.398,1296.554,1299.162,2551.12,2466.3,2388.46,1947.16,1947.15,1934.3,1261.59,1237.79,1206.44
2018-01-02,0,9.77,11.59,10.17,-0.269,-0.305,-0.224,2.089,1.822,2.115,3.302,3.002,3.3,1074.91,1055.87,991.8,131.1,129.68,129.67,1311.718,1290.749,1296.431,2565.61,2455.47,2378.9,1951.84,1929.14,1938.37,1253.19,1213.93,1170.4
2018-01-09,0,10.08,9.73,9.51,-0.333,-0.383,-0.247,2.029,1.771,2.158,3.239,2.945,3.329,1120.43,1050.07,997.78,135.09,130.98,131.88,1317.17,1296.684,1298.778,2618.93,2476.15,2414.41,1965.77,1938.94,1942.06,1281.64,1229.23,1171.43
2018-01-16,0,11.66,10.03,10.08,-0.334,-0.355,-0.231,1.962,1.773,2.122,3.12,2.943,3.302,1125.6,1050.74,1004.4,134.52,130.64,131.71,1323.236,1302.752,1301.485,2641.55,2502.32,2428.73,1965.15,1942.62,1945.35,1285.85,1235.82,1193.67
2018-01-23,0,11.1,11.33,10.31,-0.333,-0.366,-0.255,1.882,1.7,1.993,3.015,2.866,3.141,1136.84,1061.03,1022.24,135.99,130.51,131.83,1324.192,1304.246,1303.735,2702.54,2502.26,2436.35,1965.31,1946.79,1947.35,1326.38,1206.87,1220.21
2018-01-30,0,14.79,9.92,11.16,-0.317,-0.372,-0.253,2.025,1.7,2.052,3.061,2.879,3.189,1102.48,1075.65,1043.38,133.73,132.31,131.54,1323.24,1302.06,1305.173,2686.67,2535.23,2445.61,1960.63,1947.37,1952.49,1310.36,1224.49,1214.23
2018-02-06,0,29.98,10.03,10.18,-0.338,-0.3,-0.292,1.982,1.905,1.82,3.003,3.086,2.995,1036.18,1075.73,1046.82,125.73,132.06,133.46,1311.496,1304.109,1303.409,2566.33,2551.82,2452.15,1943.08,1945.61,1949.07,1237.79,1250.33,1233.63
2018-02-13,0,24.97,10.25,9.89,-0.33,-0.311,-0.342,2.079,1.906,1.696,3.132,3.084,2.876,1021.37,1081.75,1077.76,124.99,131.66,133.27,1299.623,1305.398,1296.554,2536.51,2551.12,2466.3,1927.07,1947.16,1947.15,1251.02,1261.59,1237.79
2018-02-20,0,20.6,9.77,11.59,-0.196,-0.269,-0.305,2.065,2.089,1.822,3.172,3.302,3.002,1046.3,1074.91,1055.87,128.26,131.1,129.68,1308.322,1311.718,1290.749,2587.85,2565.61,2455.47,1943.14,1951.84,1929.14,1230.77,1253.19,1213.93
2018-02-27,0,18.59,10.08,9.73,-0.18,-0.333,-0.383,2.0,2.029,1.771,3.106,3.239,2.945,1063.29,1120.43,1050.07,128.92,135.09,130.98,1307.801,1317.17,1296.684,2612.46,2618.93,2476.15,1944.57,1965.77,1938.94,1250.48,1281.64,1229.23
2018-03-06,0,18.36,11.66,10.03,-0.203,-0.334,-0.355,1.992,1.962,1.773,3.096,3.12,2.943,1016.64,1125.6,1050.74,125.2,134.52,130.64,1309.232,1323.236,1302.752,2600.49,2641.55,2502.32,1941.98,1965.15,1942.62,1214.32,1285.85,1235.82
2018-03-13,0,16.35,11.1,11.33,-0.248,-0.333,-0.366,1.988,1.882,1.7,3.024,3.015,2.866,1037.24,1136.84,1061.03,126.46,135.99,130.51,1310.316,1324.192,1304.246,2636.0,2702.54,2502.26,1941.9,1965.31,1946.79,1235.66,1326.38,1206.87
2018-03-20,0,18.2,14.79,9.92,-0.282,-0.317,-0.372,1.893,2.025,1.7,2.929,3.061,2.879,1016.77,1102.48,1075.65,126.51,133.73,132.31,1303.297,1323.24,1302.06,2590.52,2686.67,2535.23,1935.07,1960.63,1947.37,1202.35,1310.36,1224.49
2018-03-27,0,22.5,29.98,10.03,-0.308,-0.338,-0.3,1.869,1.982,1.905,2.922,3.003,3.086,1017.32,1036.18,1075.73,123.88,125.73,132.06,1305.804,1311.496,1304.109,2490.82,2566.33,2551.82,1933.36,1943.08,1945.61,1208.17,1237.79,1250.33
2018-04-03,0,21.1,24.97,10.25,-0.328,-0.33,-0.311,1.79,2.079,1.906,2.863,3.132,3.084,1006.94,1021.37,1081.75,124.42,124.99,131.66,1304.424,1299.623,1305.398,2491.26,2536.51,2551.12,1931.86,1927.07,1947.16,1215.71,1251.02,1261.59
2018-04-10,0,20.47,20.6,9.77,-0.31,-0.196,-0.269,1.792,2.065,2.089,2.868,3.172,3.302,1023.66,1046.3,1074.91,127.67,128.26,131.1,1312.395,1308.322,1311.718,2532.44,2587.85,2565.61,1946.45,1943.14,1951.84,1232.97,1230.77,1253.19
2018-04-17,0,15.25,18.59,10.08,-0.341,-0.18,-0.333,1.755,2.0,2.029,2.843,3.106,3.239,1023.69,1063.29,1120.43,128.4,128.92,135.09,1318.199,1307.801,1317.17,2579.91,2612.46,2618.93,1960.59,1944.57,1965.77,1249.2,1250.48,1281.64
2018-04-24,0,18.02,18.36,11.66,-0.319,-0.203,-0.334,1.763,1.992,1.962,2.832,3.096,3.12,1047.82,1016.64,1125.6,129.25,125.2,134.52,1307.135,1309.232,1323.236,2512.36,2600.49,2641.55,1945.81,1941.98,1965.15,1261.41,1214.32,1285.85
2018-05-01,0,15.49,16.35,11.1,-0.313,-0.248,-0.333,1.782,1.988,1.882,2.872,3.024,3.015,1049.85,1037.24,1136.84,129.89,126.46,135.99,1298.113,1310.316,1324.192,2530.46,2636.0,2702.54,1943.78,1941.9,1965.31,1276.54,1235.66,1326.38
2018-05-08,0,14.71,18.2,14.79,-0.311,-0.282,-0.317,1.862,1.893,2.025,2.988,2.929,3.061,1052.03,1016.77,1102.48,131.51,126.51,133.73,1288.717,1303.297,1323.24,2548.71,2590.52,2686.67,1946.57,1935.07,1960.63,1260.57,1202.35,1310.36
2018-05-15,0,14.63,22.5,29.98,-0.076,-0.308,-0.338,1.95,1.869,1.982,3.067,2.922,3.003,1066.67,1017.32,1036.18,132.48,123.88,125.73,1289.514,1305.804,1311.496,2584.47,2490.82,2566.33,1948.0,1933.36,1943.08,1258.21,1208.17,1237.79
2018-05-22,0,13.22,21.1,24.97,0.184,-0.328,-0.33,2.323,1.79,2.079,3.38,2.863,3.132,1070.4,1006.94,1021.37,133.99,124.42,124.99,1287.885,1304.424,1299.623,2596.86,2491.26,2536.51,1947.44,1931.86,1927.07,1226.57,1215.71,1251.02
2018-05-29,0,17.02,20.47,20.6,2.702,-0.31,-0.196,3.148,1.792,2.065,3.673,2.868,3.172,1040.96,1023.66,1046.3,129.7,127.67,128.26,1281.603,1312.395,1308.322,2565.19,2532.44,2587.85,1941.8,1946.45,1943.14,1240.67,1232.97,1230.77
2018-06-05,0,12.4,15.25,18.59,0.974,-0.341,-0.18,2.777,1.755,2.0,3.474,2.843,3.106,1049.08,1023.69,1063.29,130.41,128.4,128.92,1285.913,1318.199,1307.801,2622.35,2579.91,2612.46,1951.18,1960.59,1944.57,1228.07,1249.2,1250.48
2018-06-12,0,12.34,18.02,18.36,0.948,-0.319,-0.203,2.842,1.763,1.992,3.567,2.832,3.096,1059.99,1047.82,1016.64,130.57,129.25,125.2,1287.08,1307.135,1309.232,2659.25,2512.36,2600.49,1959.73,1945.81,1941.98,1265.73,1261.41,1214.32
2018-06-19,0,13.35,15.49,16.35,0.573,-0.313,-0.248,2.552,1.782,1.988,3.461,2.872,3.024,1032.46,1049.85,1037.24,129.13,129.89,126.46,1277.535,1298.113,1310.316,2637.68,2530.46,2636.0,1962.69,1943.78,1941.9,1250.19,1276.54,1235.66
2018-06-26,0,15.92,14.71,18.2,1.024,-0.311,-0.282,2.885,1.862,1.893,3.564,2.988,2.929,1025.85,1052.03,1016.77,127.1,131.51,126.51,1281.292,1288.717,1303.297,2598.87,2548.71,2590.52,1959.95,1946.57,1935.07,1253.95,1260.57,1202.35
2018-07-03,0,16.14,14.63,22.5,0.654,-0.076,-0.308,2.631,1.95,1.869,3.386,3.067,2.922,1005.23,1066.67,1017.32,128.07,132.48,123.88,1276.316,1289.514,1305.804,2589.18,2584.47,2490.82,1950.4,1948.0,1933.36,1246.72,1258.21,1208.17
2018-07-10,0,12.64,13.22,21.1,0.75,0.184,-0.328,2.667,2.323,1.79,3.425,3.38,2.863,1020.72,1070.4,1006.94,130.3,133.99,124.42,1287.539,1287.885,1304.424,2666.24,2596.86,2491.26,1960.52,1947.44,1931.86,1273.11,1226.57,1215.71
2018-07-17,0,12.06,17.02,20.47,0.539,2.702,-0.31,2.465,3.148,1.792,3.393,3.673,2.868,1037.81,1040.96,1023.66,129.75,129.7,127.67,1288.405,1281.603,1312.395,2681.07,2565.19,2532.44,1963.56,1941.8,1946.45,1277.96,1240.67,1232.97
2018-07-24,0,12.41,12.4,15.25,0.669,0.974,-0.341,2.68,2.777,1.755,3.494,3.474,2.843,1038.09,1049.08,1023.69,130.89,130.41,128.4,1291.874,1285.913,1318.199,2688.87,2622.35,2579.91,1967.4,1951.18,1960.59,1299.55,1228.07,1249.2
2018-07-31,0,12.83,12.34,18.02,0.728,0.948,-0.319,2.716,2.842,1.763,3.488,3.567,2.832,1040.19,1059.99,1047.82,132.0,130.57,129.25,1297.887,1287.08,1307.135,2683.96,2659.25,2512.36,1974.4,1959.73,1945.81,1325.06,1265.73,1261.41
2018-08-07,0,10.93,13.35,15.49,0.9,0.573,-0.313,2.866,2.552,1.782,3.567,3.461,2.872,1038.71,1032.46,1049.85,131.63,129.13,129.89,1295.651,1277.535,1298.113,2725.23,2637.68,2530.46,1982.41,1962.69,1943.78,1334.25,1250.19,1276.54
2018-08-14,0,13.31,15.92,14.71,1.221,1.024,-0.311,3.024,2.885,1.862,3.65,3.564,2.988,1017.16,1025.85,1052.03,129.68,127.1,131.51,1278.842,1281.292,1288.717,2708.04,2598.87,2548.71,1979.87,1959.95,1946.57,1339.9,1253.95,1260.57
2018-08-21,0,12.86,16.14,14.63,1.049,0.654,-0.076,2.983,2.631,1.95,3.627,3.386,3.067,1005.73,1005.23,1066.67,129.41,128.07,132.48,1286.261,1276.316,1289.514,2729.33,2589.18,2584.47,1984.15,1950.4,1948.0,1359.16,1246.72,1258.21
2018-08-28,0,12.5,12.64,13.22,1.253,0.75,0.184,3.182,2.667,2.323,3.714,3.425,3.38,1031.75,1020.72,1070.4,129.82,130.3,133.99,1291.756,1287.539,1287.885,2762.85,2666.24,2596.86,1989.85,1960.52,1947.44,1385.17,1273.11,1226.57
2018-09-04,0,13.16,12.06,17.02,1.159,0.539,2.702,3.012,2.465,3.148,3.68,3.393,3.673,1022.85,1037.81,1040.96,127.92,129.75,129.7,1280.415,1288.405,1281.603,2762.12,2681.07,2565.19,1989.14,1963.56,1941.8,1360.27,1277.96,1240.67
2018-09-11,0,13.22,12.41,12.4,0.767,0.669,0.974,2.94,2.68,2.777,3.545,3.494,3.474,1012.43,1038.09,1049.08,126.35,130.89,130.41,1283.488,1291.874,1285.913,2752.27,2688.87,2622.35,1989.31,1967.4,1951.18,1333.93,1299.55,1228.07
2018-09-18,0,12.79,12.83,12.34,0.617,0.728,0.948,2.787,2.716,2.842,3.458,3.488,3.567,1049.03,1040.19,1059.99,127.54,132.0,130.57,1294.421,1297.887,1287.08,2767.04,2683.96,2659.25,1997.3,1974.4,1959.73,1333.13,1325.06,1265.73
2018-09-25,0,12.42,10.93,13.35,0.829,0.9,0.573,2.875,2.866,2.552,3.483,3.567,3.461,1083.71,1038.71,1032.46,129.42,131.63,129.13,1301.821,1295.651,1277.535,2777.6,2725.23,2637.68,1995.94,1982.41,1962.69,1303.12,1334.25,1250.19
2018-10-02,0,12.05,13.31,15.92,1.47,1.221,1.024,3.448,3.024,2.885,3.823,3.65,3.564,1087.37,1017.16,1025.85,128.85,129.68,127.1,1302.134,1278.842,1281.292,2783.88,2708.04,2598.87,2004.71,1979.87,1959.95,1292.85,1339.9,1253.95
2018-10-09,1,15.95,12.86,16.14,1.374,1.049,0.654,3.472,2.983,2.631,3.922,3.627,3.386,1051.18,1005.73,1005.23,125.98,129.41,128.07,1290.482,1286.261,1276.316,2739.78,2729.33,2589.18,1986.14,1984.15,1950.4,1199.92,1359.16,1246.72
2018-10-16,1,17.62,12.5,12.64,1.287,1.253,0.75,3.45,3.182,2.667,3.906,3.714,3.425,1008.17,1031.75,1020.72,123.26,129.82,130.3,1295.1,1291.756,1287.539,2674.04,2762.85,2666.24,1987.23,1989.85,1960.52,1235.01,1385.17,1273.11
2018-10-23,1,20.71,13.16,12.06,1.221,1.159,0.539,3.589,3.012,2.465,4.064,3.68,3.393,985.15,1022.85,1037.81,119.74,127.92,129.75,1285.087,1280.415,1288.405,2606.84,2762.12,2681.07,1974.82,1989.14,1963.56,1171.12,1360.27,1277.96
2018-10-30,0,23.35,13.22,12.41,1.124,0.767,0.669,3.472,2.94,2.68,3.991,3.545,3.494,963.69,1012.43,1038.09,120.19,126.35,130.89,1277.686,1283.488,1291.874,2551.09,2752.27,2688.87,1963.94,1989.31,1967.4,1187.78,1333.93,1299.55
2018-11-06,0,19.91,12.79,12.83,0.916,0.617,0.728,3.394,2.787,2.716,3.934,3.458,3.488,991.63,1049.03,1040.19,122.51,127.54,132.0,1287.312,1294.421,1297.887,2620.68,2767.04,2683.96,1975.01,1997.3,1974.4,1232.31,1333.13,1325.06
2018-11-13,0,20.02,12.42,10.93,1.014,0.829,0.9,3.443,2.875,2.866,4.002,3.483,3.567,978.5,1083.71,1038.71,123.25,129.42,131.63,1279.074,1301.821,1295.651,2586.65,2777.6,2725.23,1966.07,1995.94,1982.41,1238.77,1303.12,1334.25
2018-11-20,0,22.48,12.05,13.31,1.358,1.47,1.221,3.614,3.448,3.024,4.12,3.823,3.65,971.4,1087.37,1017.16,118.85,128.85,129.68,1263.456,1302.134,1278.842,2510.5,2783.88,2708.04,1940.96,2004.71,1979.87,1240.92,1292.85,1339.9
2018-11-27,0,19.02,15.95,12.86,0.858,1.374,1.049,3.287,3.472,2.983,3.886,3.922,3.627,981.64,1051.18,1005.73,120.99,125.98,129.41,1259.814,1290.482,1286.261,2549.36,2739.78,2729.33,1942.31,1986.14,1984.15,1241.79,1199.92,1359.16
2018-12-04,0,20.74,17.62,12.5,0.652,1.287,1.253,3.153,3.45,3.182,3.786,3.906,3.714,983.84,1008.17,1031.75,121.32,123.26,129.82,1270.714,1295.1,1291.756,2567.52,2674.04,2762.85,1956.3,1987.23,1989.85,1265.13,1235.01,1385.17
2018-12-11,1,21.76,20.71,13.16,0.653,1.221,1.159,3.119,3.589,3.012,3.674,4.064,3.68,942.58,985.15,1022.85,116.49,119.74,127.92,1264.764,1285.087,1280.415,2507.24,2606.84,2762.12,1947.61,1974.82,1989.14,1225.33,1171.12,1360.27
2018-12-18,1,25.58,23.35,13.22,0.541,1.124,0.767,2.935,3.472,2.94,3.598,3.991,3.545,937.32,963.69,1012.43,115.19,120.19,126.35,1265.22,1277.686,1283.488,2420.6,2551.09,2752.27,1937.74,1963.94,1989.31,1268.32,1187.78,1333.93
2018-12-25,1,36.07,19.91,12.79,0.538,0.916,0.617,2.827,3.394,2.787,3.56,3.934,3.458,851.64,991.63,1049.03,113.41,122.51,127.54,1251.578,1287.312,1294.421,2234.85,2620.68,2767.04,1898.08,1975.01,1997.3,1238.51,1232.31,1333.13
2019-01-01,0,25.42,20.02,12.42,0.467,1.014,0.829,2.739,3.443,2.875,3.528,4.002,3.483,894.7,978.5,1083.71,114.2,123.25,129.42,1256.668,1279.074,1301.821,2383.55,2586.65,2777.6,1909.36,1966.07,1995.94,1266.29,1238.77,1303.12
2019-01-08,0,20.47,22.48,12.05,0.531,1.358,1.47,2.952,3.614,3.448,3.732,4.12,3.823,909.6,971.4,1087.37,116.88,118.85,128.85,1278.958,1263.456,1302.134,2450.48,2510.5,2783.88,1957.67,1940.96,2004.71,1251.64,1240.92,1292.85
2019-01-15,0,18.6,19.02,15.95,0.41,0.858,1.374,2.872,3.287,3.472,3.735,3.886,3.922,926.51,981.64,1051.18,117.82,120.99,125.98,1287.857,1259.814,1290.482,2484.96,2549.36,2739.78,1969.3,1942.31,1986.14,1266.59,1241.79,1199.92
